Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.3421;40.3421;40.3421;27-Jul-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.5241;40.5241;40.5241;28-Jul-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.7545;40.7545;40.7545;31-Jul-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.8371;40.8371;40.8371;01-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.7686;40.7686;40.7686;02-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.4307;40.4307;40.4307;03-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.6241;40.6241;40.6241;04-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.9032;40.9032;40.9032;07-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.6150;40.6150;40.6150;08-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.0602;40.0602;40.0602;09-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;39.3885;39.3885;39.3885;10-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;39.3275;39.3275;39.3275;11-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;39.7254;39.7254;39.7254;14-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.1679;40.1679;40.1679;16-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.0426;40.0426;40.0426;17-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;39.9352;39.9352;39.9352;18-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;39.7426;39.7426;39.7426;21-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;39.7218;39.7218;39.7218;22-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;39.9841;39.9841;39.9841;23-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.0803;40.0803;40.0803;24-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.4418;40.4418;40.4418;28-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;39.9721;39.9721;39.9721;29-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.3433;40.3433;40.3433;30-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.4839;40.4839;40.4839;31-Aug-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.7117;40.7117;40.7117;01-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.5261;40.5261;40.5261;04-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.7617;40.7617;40.7617;05-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.8249;40.8249;40.8249;06-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.2746;41.2746;41.2746;07-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.3939;41.3939;41.3939;08-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.7130;41.7130;41.7130;11-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.0057;42.0057;42.0057;12-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.8537;41.8537;41.8537;13-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.8746;41.8746;41.8746;14-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.9728;41.9728;41.9728;15-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.2254;42.2254;42.2254;18-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.2549;42.2549;42.2549;19-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.1747;42.1747;42.1747;20-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.1447;42.1447;42.1447;21-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.5579;41.5579;41.5579;22-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.0216;41.0216;41.0216;25-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.1104;41.1104;41.1104;26-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.4635;40.4635;40.4635;27-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.6590;40.6590;40.6590;28-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.9177;40.9177;40.9177;29-Sep-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.0754;41.0754;41.0754;03-Oct-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.2008;41.2008;41.2008;04-Oct-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.1997;41.1997;41.1997;05-Oct-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.4115;41.4115;41.4115;06-Oct-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.4651;41.4651;41.4651;09-Oct-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.6587;41.6587;41.6587;10-Oct-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.5534;41.5534;41.5534;11-Oct-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.9776;41.9776;41.9776;12-Oct-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.1996;42.1996;42.1996;13-Oct-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.1965;42.1965;42.1965;16-Oct-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.1503;42.1503;42.1503;17-Oct-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.0782;42.0782;42.0782;18-Oct-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.8592;41.8592;41.8592;23-Oct-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.8201;41.8201;41.8201;24-Oct-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.6526;41.6526;41.6526;25-Oct-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.6251;41.6251;41.6251;26-Oct-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.8638;41.8638;41.8638;27-Oct-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.2295;42.2295;42.2295;30-Oct-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.1959;42.1959;42.1959;31-Oct-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.4335;42.4335;42.4335;01-Nov-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.4388;42.4388;42.4388;02-Nov-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.4420;42.4420;42.4420;03-Nov-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.4219;42.4219;42.4219;06-Nov-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.1968;42.1968;42.1968;07-Nov-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.0510;42.0510;42.0510;08-Nov-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.2021;42.2021;42.2021;09-Nov-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.1625;42.1625;42.1625;10-Nov-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.9121;41.9121;41.9121;13-Nov-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.7377;41.7377;41.7377;14-Nov-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.4690;41.4690;41.4690;15-Nov-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;41.8798;41.8798;41.8798;16-Nov-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.2027;42.2027;42.2027;17-Nov-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.3849;42.3849;42.3849;20-Nov-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.3903;42.3903;42.3903;21-Nov-2017
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;42.4111;42.4111;42.4111;22-Nov-2017
